"CRASH_UNIT_ID","CRASH_RECORD_ID","RD_NO","CRASH_DATE","UNIT_NO","UNIT_TYPE","NUM_PASSENGERS","VEHICLE_ID","CMRC_VEH_I","MAKE","MODEL","LIC_PLATE_STATE","VEHICLE_YEAR","VEHICLE_DEFECT","VEHICLE_TYPE","VEHICLE_USE","TRAVEL_DIRECTION","MANEUVER","TOWED_I","FIRE_I","OCCUPANT_CNT","EXCEED_SPEED_LIMIT_I","TOWED_BY","TOWED_TO","AREA_00_I","AREA_01_I","AREA_02_I","AREA_03_I","AREA_04_I","AREA_05_I","AREA_06_I","AREA_07_I","AREA_08_I","AREA_09_I","AREA_10_I","AREA_11_I","AREA_12_I","AREA_99_I","FIRST_CONTACT_POINT","CMV_ID","USDOT_NO","CCMC_NO","ILCC_NO","COMMERCIAL_SRC","GVWR","CARRIER_NAME","CARRIER_STATE","CARRIER_CITY","HAZMAT_PLACARDS_I","HAZMAT_NAME","UN_NO","HAZMAT_PRESENT_I","HAZMAT_REPORT_I","HAZMAT_REPORT_NO","MCS_REPORT_I","MCS_REPORT_NO","HAZMAT_VIO_CAUSE_CRASH_I","MCS_VIO_CAUSE_CRASH_I","IDOT_PERMIT_NO","WIDE_LOAD_I","TRAILER1_WIDTH","TRAILER2_WIDTH","TRAILER1_LENGTH","TRAILER2_LENGTH","TOTAL_VEHICLE_LENGTH","AXLE_CNT","VEHICLE_CONFIG","CARGO_BODY_TYPE","LOAD_TYPE","HAZMAT_OUT_OF_SERVICE_I","MCS_OUT_OF_SERVICE_I","HAZMAT_CLASS"
"952067","2152f7164445b0f73211907d12b4bd2b9a3a5be0a138290a5380d3babb839371709041de01e3e192ca7e40620129119bfd2839adf04d0816c298fe83f2244f20","JD356558","09/04/2020 06:50:00 PM","2","PARKED",NULL,"902460.0",NULL,"TOYOTA","SIENNA","IL","2013.0","NONE","VAN/MINI-VAN","NOT IN USE","N","PARKED",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ROOF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"952420","965ec8f3aa3d5a4fb0e79e9b16b063846553b070fb8ed5993b1e17c952520a2d22d5e2d8a940608e1fb4ee1d51945a0e07e3cb0d63fb242bce7fb8eba735b1dd","JD357064","09/04/2020 02:30:00 PM","2","DRIVER",NULL,"902751.0",NULL,"CHEVROLET","EQUINOX","IL","2013.0","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","SLOW/STOP IN TRAFFIC",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,"N",NULL,"REAR-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"952533","40b37d82782491589d1e21d5dc1e7fbc82c7f84ddff8d9325e650db0815c5022838f15ffe47e423bd9a73c98036fe2310afadb55233a1fef4573a5f8ccf3dc64","JD357292","09/05/2020 11:50:00 AM","1","DRIVER","1.0","902857.0",NULL,"JEEP","CHEROKEE","IL","2015.0","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD","Y",NULL,"2.0",NULL,NULL,NULL,NULL,"Y","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FRONT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"952689","5473e5688e019deee5a7ce7e0d8e6d0ffbd9217ea4351e653529c339b3864a9ec119c0b6d94cec30d01d094d1b01f95f750b731ee065a940eb2a7b1e3471d22d","JD355275","09/03/2020 03:46:00 PM","2","DRIVER",NULL,"903025.0",NULL,"CADILLAC","CT5","IL","2013.0","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",NULL,"1.0",NULL,NULL,NULL,NULL,NULL,"Y","Y","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N","SIDE-RIGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"952839","9f394f11e16b9d3ff963f828ed5f00bdccfecc88d1c1520b42b0498e00664df7e75863224903d4be315bed21c8e816c10e9635b2001c8574fa90899c802b2782","JD357783","09/05/2020 05:55:00 PM","2","DRIVER",NULL,"903146.0",NULL,"INFINITI","Q50","IL","2015.0","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",NULL,"1.0",NULL,"insurance","insurance",NULL,NULL,NULL,"Y","Y","Y","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"REAR-RIGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"952890","e5878c3d8bfd5f426a6af8e4ef386db9171ad11155f2d11c759a56247148051037bb837743f808ec62705d1fa469de6a5216ea1eeabc7fb8e91402821d0ca923","JD357906","09/05/2020 09:53:00 PM","2","DRIVER","1.0","903197.0",NULL,"CHEVROLET","SILVERADO","IL","2008.0","NONE","PICKUP","PERSONAL","SW","TURNING LEFT","Y",NULL,"2.0",NULL,"PRIVATE","UNKNOWN",NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y",NULL,"OTHER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"952984","73da1dfc303a0374af6dc6ecc9db6b392c6b091324c420c9c9c84922a46fbb11c321ee3af4d2f129b5f321c58fe714bb3d424014be2822a79fa65d324a53c2a7","JD358046","09/06/2020 01:02:00 AM","1","DRIVER",NULL,"903284.0",NULL,"HARLEY-DAVIDSON","HARLEY-DAVIDSON","IL","2019.0","NONE","MOTORCYCLE (OVER 150CC)","PERSONAL","E","PASSING/OVERTAKING","Y",NULL,"1.0",NULL,"CITY OF CHICAGO","701 N SACRAMENTO AVE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OTHER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"953478","2146b5942b48d931fa92e485a0545877f7e1cd8016f59de51898d7b2b5f2fba3bef7ba23dc346e8c74435fd22a9dd5204a4ec2a667e153374bffae4f6e097d31","JD358997","09/06/2020 08:45:00 PM","2","PARKED",NULL,"903748.0",NULL,"FORD","VAN","IL","2012.0","UNKNOWN","VAN/MINI-VAN","NOT IN USE","S","PARKED",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y","Y",NULL,NULL,NULL,NULL,"SIDE-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"953840","76bdf5e6b760b95a8a1cdc23c9b150240f4cecf9a7aa904f1bb0c661d7b24da4e8d9e719102611f13beffb7688305564e4be95c576cfcdba71d19d3c4db8fdd6","JD359798","09/07/2020 04:30:00 PM","2","DRIVER","1.0","904074.0",NULL,"DODGE","CHALLENGER","IN","2017.0","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",NULL,NULL,"2.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,"FRONT-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"953842","7c45accff747692a727de101065ff7a5a2741e69b1702b00270916c64f4eb668470ca8dc19150f133d9b02adb9b9f8af6c782a3b3e57d0bca6cd5292f8dcc514","JD359790","09/07/2020 04:48:00 PM","2","DRIVER",NULL,"904087.0",NULL,"HONDA","OTHER (EXPLAIN IN NARRATIVE)","IL","2017.0","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,"OTHER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"954090","bee78b6a7547bacc3a53bfcfc7a766e61b96cdf75cc6e9c7d1dc610fdf8aacebfa55962bdd4ed9be67d3b5b646235c10010f87cf664efff2b573b90b7108d43a","JD360254","09/08/2020 07:04:00 AM","2","DRIVER",NULL,"904310.0",NULL,"NISSAN","VERSA","IL","2016.0","NONE","PASSENGER","PERSONAL","NW","U-TURN",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y","Y",NULL,NULL,"ROOF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"954144","7bd5732597fa13483ca5d0f725b774b698c0d059ba005f273981dddb37851aca026c5002df1f84169ceb3f0ff45d1499736782ec482d07fbb4ca682339930e55","JD360393","09/08/2020 09:50:00 AM","1","DRIVER",NULL,"904356.0",NULL,"NISSAN","ALTIMA","IL","2008.0","UNKNOWN","PASSENGER","UNKNOWN/NA","E","CHANGING LANES",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,"Y","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FRONT-RIGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"954339","b97c81c980737b3dd892715a4ae8062ca819fbc8d498105891450aa2489a681bad15d3f363221dcfe79c3ebac4c6af24b12d5fc51a1a57c7cabb4f634a040bd5","JD360701","09/08/2020 02:00:00 PM","2","DRIVER","2.0","904535.0",NULL,"FORD","TRANSIT","IL","2015.0","UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","E","UNKNOWN/NA",NULL,NULL,"3.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,"TOTAL (ALL AREAS)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"954381","898060fb8b641bb2e106dd8d99488dc272ae558ac036b77d5139e1542d775fbf530179da9bfb3e540b9333b26346f586ef550056a0aef6b03a9564acbbc8a54d","JD360741","09/08/2020 02:10:00 PM","2","DRIVER",NULL,"904570.0",NULL,"TOYOTA","COROLLA","IL","2009.0","NONE","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y","Y","Y",NULL,NULL,NULL,NULL,NULL,"REAR-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"954384","cc11ac63a4b3539599b229ee102b707f35ce865a175fab650ed8409e628fbe3e123c6a005dccc59e28abfc05efe6fb02b41bcb405ecb442ab6b5f4d8dbfe002a","JD360738","09/08/2020 02:57:00 PM","1","DRIVER",NULL,"904578.0",NULL,"VOLKSWAGEN","ATLAS","IL","2018.0","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","TURNING LEFT",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,"FRONT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"954549","e9245792a954813a695d440301cad50a3e072c7c49aa53e181b4d69fd5cf7750abb60f554104cf38c7f22dda40fe1cb070739ab2b79ab5f1b053af29c18db362","JD360919","09/08/2020 05:10:00 PM","1","DRIVER",NULL,"904727.0",NULL,"HYUNDAI","ELANTRA","MA","2012.0","UNKNOWN","PASSENGER","UNKNOWN/NA","W","TURNING LEFT",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,"OTHER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"954634","af2ec107d5abc878e35473bf047f3f1c5030b7d282047c047b0d7989542d78cf16e3b86912fc0f7f5dd42a7a453ec95f3355cf0ce93863229de1ba44025bca1f","JD361127","09/05/2020 06:00:00 PM","2","PARKED",NULL,"904820.0",NULL,"HONDA","CR-V","IL","2010.0","NONE","PASSENGER","PERSONAL","UNKNOWN","PARKED",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y",NULL,NULL,NULL,NULL,NULL,"SIDE-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"955245","cbfab79f96256f47193ae794884aa8719d7752151f2c75cbfd2d19d6ba78b17f92e0ad817bbd191a51e5988f1757404898ce1803f42a6be5a625716cfdabe3e6","JD362356","09/10/2020 07:00:00 AM","2","DRIVERLESS",NULL,"905401.0",NULL,"KIA","SOUL","IL","2018.0","NONE","PASSENGER","NOT IN USE","S","PARKED",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,"ROOF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"955345","5d2a35093bb6c937922ebcfec815a6e4f523ac44cc43f41fe6a4058e365eb94be620ec60d6a8c0fe9f0305eb564b60795f3f2180c4ac60ab80602e537c7acb55","JD362597","09/10/2020 11:50:00 AM","2","DRIVER",NULL,"905511.0",NULL,"VOLKSWAGEN","PASSAT","IN","2015.0","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y","Y",NULL,NULL,NULL,NULL,NULL,"SIDE-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"955674","fafb24cf4f762fe5276f7756837e701437050a247c5995189561eef1bbbd4b2145ec75c5b2ee6ceaed5a015f14b221b3b167fc627ec262fefeac3f1671783fdd","JD363184","09/10/2020 08:18:00 PM","2","DRIVER",NULL,"905824.0",NULL,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)","IL","2014.0","NONE","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y",NULL,NULL,NULL,NULL,NULL,NULL,"REAR-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"955892","3197266e79ad2e68e49c4a4e5ab3a1e36d20bd4daabbea0f24e03b563fae92cbdb7f983086c1e23a677ea23f6432399fbc75678f4d2c5c69e1a3a5c4fa228b54","JD363596","09/11/2020 09:56:00 AM","2","DRIVER",NULL,"906037.0",NULL,"JEEP","RENEGADE","IL","2018.0","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y","Y",NULL,NULL,NULL,NULL,NULL,"REAR-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"956090","c44df531744db54ccde5eb6ed8260474c63cf3341948fecc3d6417ce1441874818b25839eb31983bfedebc82adace029acffba0423a3974a3929a42eece6ba17","JD363940","09/11/2020 03:30:00 PM","2","DRIVER",NULL,"906228.0",NULL,"HONDA","ACCORD","IL","2018.0","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SIDE-RIGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"956157","3d1579c472c324cfe3e1904d3fd3fad4306ccfe9da0701bf614c3e3711b347ace233ecfa008b6ca0bfd4fe52a5aed4b28a023c9e6c0a4c5233bf56eb19e397e2","JD359131","09/07/2020 12:44:00 AM","1","DRIVER",NULL,"906280.0",NULL,"SUBARU","FORESTER","IL","2009.0","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SIDE-RIGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"956217","cf0d3e6fb15f877639abda230409875fd6a10828c0683dff2226d7daf8b6f8af9ea1a5aca44884a313786fc0d3f2e61c86de8476e0441f1e070d780934283784","JD364106","09/11/2020 05:00:00 PM","1","DRIVER",NULL,"906337.0",NULL,"NISSAN","ALTIMA","IL","2015.0","UNKNOWN","PASSENGER","PERSONAL","S","PASSING/OVERTAKING",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y",NULL,"OTHER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"956400","dc19ed3f2cc027018a7bcd88f480a27bbc35b0711c1981c4c2de3bc0bf2ec99fb340f1885e7b8472d2cc3e9857688bb48c3f5c8a8f1d193cd79947ea1f6a0405","JD353454","09/01/2020 11:40:00 PM","2","PARKED",NULL,"906517.0",NULL,"HONDA","CIVIC","IL","2009.0","UNKNOWN","PASSENGER","PERSONAL","N","PARKED","Y",NULL,"0.0",NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,"Y",NULL,"Y",NULL,"Y","Y","Y",NULL,NULL,"SIDE-RIGHT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"956731","3620a4dd9c4333fd57faba720e9ccd3bd36f5684b82ac2bc3e7b6441ad563a220c167e1944183a43494baf4a00dc899333854535062f9bb562d31d5e11f4aef8","JD364947","09/11/2020 05:30:00 PM","1","DRIVER",NULL,"906826.0",NULL,"NISSAN","PATHFINDER","IL","2016.0","NONE","PASSENGER","PERSONAL","E","TURNING RIGHT",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y",NULL,"OTHER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"956887","f2bf7848bfd34a5e7ba9d043b0ddad9651a6e4c88a7dc6922a2bea8b9a59a8a38914f10f8028f53b5854c4022498d9794f1ed34e0c0e5bb66378cf67d80f93d8","JD365139","09/11/2020 03:55:00 PM","1","DRIVER",NULL,"906961.0",NULL,"LEXUS","GX460","MO","2018.0","UNKNOWN","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y","OTHER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"956990","9018cd610f2d7125f16dad2286ae7effc6b42689c4f7c9e6fa29966094c8e1e1c0e44adc47579d07259b2580d95a54ab7cdf7b14524ac4d68bd1524eaf77f4c3","JD365275","09/11/2020 06:05:00 PM","1","DRIVER",NULL,"907062.0",NULL,"HONDA","CIVIC","IL","2009.0","UNKNOWN","PASSENGER","PERSONAL","S","UNKNOWN/NA",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,"OTHER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"957042","86eb40b7e6a063992e7e4d16ab75b8f9e0341d69ca6643d188374d78214d6ef50a038b886dbf5ba921b67144db821ecec378a6c8388683b5abc0c8102bf194e3","JD365386","09/12/2020 07:06:00 PM","1","DRIVER",NULL,"907113.0",NULL,"CHEVROLET","MALIBU","IL","2016.0","UNKNOWN","PASSENGER","UNKNOWN/NA","UNKNOWN","STRAIGHT AHEAD",NULL,NULL,"1.0",NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N","Y",NULL,"OTHER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"957065","a4d14e839403d1c03a87e3f761997a3a2ae1737a6444b47c473ceb4a3bdd3b37dc711042ffa882d2010e8ec7ab91d60baec6c830b8ece5363b51f56d354fa36f","JD365406","09/12/2020 10:22:00 PM","4","PARKED",NULL,"907144.0",NULL,"NISSAN","TRUCK","IL","2016.0","UNKNOWN","VAN/MINI-VAN","NOT IN USE","W","PARKED",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","Y",NULL,NULL,NULL,NULL,NULL,NULL,"REAR-LEFT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"957144","cee6f8f13f8c911aa5e5ae74849c51d34d9c4f648b4704dc091085588715a4d28cdd858677697c1bd9b61cada72257a19ab4ce2e8155a03a6eeb9bb35a2f1609","JD365544","09/13/2020 03:05:00 AM","2","PARKED",NULL,"907211.0","Y","FREIGHTLINER CORPORATION","FREIGHTLINER CORP.","IA","2020.0","UNKNOWN","TRACTOR W/O SEMI-TRAILER","NOT IN USE","S","PARKED",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y",NULL,NULL,NULL,NULL,NULL,NULL,"REAR","10699.0","55787.0",NULL,NULL,"SIDE OF TRUCK",NULL,"RUAN TRANSPORT CORP","IA","DES MOINES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"15.0","3.0","TRUCK/TRACTOR",NULL,NULL,NULL,NULL,NULL
